consist,loc,pop,r_w,delay,delay_var,loss,dupl,corrupt,reorder,op,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,p14,p15,p16,p17,p18,p19,p20,p21,p22,p23,p24,p25,p26,p27,p28,p29,p30,p31,p32,p33,p34,p35,p36,p37,p38,p39,p40,p41,p42,p43,p44,p45,p46,p47,p48,p49,p50,p51,p52,p53,p54,p55,p56,p57,p58,p59,p60,p61,p62,p63,p64,p65,p66,p67,p68,p69,p70,p71,p72,p73,p74,p75,p76,p77,p78,p79,p80,p81,p82,p83,p84,p85,p86,p87,p88,p89,p90,p91,p92,p93,p94,p95,p96,p97,p98,p99,p99_9
ev2,0.9,uni,2:1,300,0,0,0,0,0,upd,0.0025738000000000002,0.0026555999999999997,0.0027373000000000002,0.0027883,0.0028336,0.0028788000000000004,0.0029241,0.0029694,0.0030182,0.0030742,0.0031303000000000004,0.0031864000000000003,0.0032424,0.0032655,0.0032834,0.0033014,0.0033193000000000003,0.0033372,0.0033550999999999997,0.0033731,0.003391,0.0034089000000000003,0.0034268000000000002,0.0034448,0.0034627,0.0034806,0.0034985999999999997,0.003519,0.0035396,0.0035603,0.0035809,0.0036015,0.0036222,0.0036428000000000003,0.0036635,0.0036841,0.0037047,0.0037254000000000002,0.003746,0.0037888,0.0038369000000000003,0.003885,0.003933,0.0039811,0.004056199999999999,0.0041489,0.0042415,0.0044195,0.004744,0.3025655,0.30272659999999996,0.3028218,0.3029059,0.30298990000000003,0.3030993,0.3032122,0.303263,0.30328259999999996,0.30330209999999996,0.3033217,0.30334120000000003,0.3033608,0.3033803,0.3033999,0.3034194,0.303439,0.3034585,0.3034781,0.30349770000000004,0.3035135,0.3035288,0.3035441,0.3035595,0.3035748,0.3035901,0.3036055,0.30362079999999997,0.30363609999999996,0.3036514,0.3036668,0.30368209999999995,0.3036974,0.3037128,0.3037281,0.3037434,0.3037696,0.3038039,0.3038382,0.3038725,0.3039068,0.30394109999999996,0.3039754,0.3040202,0.3040915,0.3041627,0.304234,0.3043692,0.30454640000000005,0.30498020000000003,0.7318393000000001
ev2,0.9,uni,2:1,0,60,0,0,0,0,get,0.0020263,0.0020632,0.0021000999999999997,0.002137,0.0021739,0.0022108,0.0022476999999999996,0.0022584000000000003,0.0022673000000000003,0.0022762,0.0022851,0.002294,0.0023029,0.0023118,0.0023206999999999998,0.0023296,0.0023385999999999997,0.0023475,0.0023564000000000002,0.0023653000000000003,0.0023742,0.0023831,0.002392,0.0024009,0.0024098,0.0024188,0.0024276999999999996,0.0024365999999999997,0.0024455,0.0024544000000000002,0.0024633000000000003,0.0024722,0.0024811,0.00249,0.002499,0.0025057,0.0025120999999999997,0.0025185,0.002525,0.0025314,0.0025378,0.0025442,0.0025507,0.0025571,0.0025635,0.00257,0.0025764,0.0025828,0.0025892,0.0025957,0.0026021,0.0026085,0.002615,0.0026214000000000003,0.0026278,0.0026341999999999997,0.0026406999999999997,0.0026471,0.0026535,0.00266,0.0026664,0.0026728000000000003,0.0026791999999999996,0.0026856999999999996,0.0026921,0.0026985,0.002705,0.0027114,0.0027178000000000003,0.0027242,0.0027307,0.0027371,0.0027435,0.00275,0.0027646999999999997,0.0027795999999999997,0.0027944000000000003,0.0028093000000000003,0.0028241,0.002839,0.0028539,0.0028686999999999996,0.0028836,0.0028984,0.0029133,0.0029281,0.002943,0.0029578,0.0029727,0.0029875,0.0030072,0.0030521,0.003097,0.0031419,0.0031869,0.0032318000000000004,0.0033134,0.0034199,0.0035813000000000004,0.004529399999999999
ev2,0.9,uni,2:1,0,60,0,0,0,0,upd,0.0027971,0.0028635,0.0029298,0.0029961999999999996,0.0030304,0.0030626,0.0030948,0.003127,0.0031593000000000003,0.0031915,0.0032237,0.0032589,0.0033071999999999997,0.0033555,0.0034038000000000002,0.0034521,0.0035003,0.0035342,0.0035681,0.003602,0.0036359,0.0036698,0.0037037,0.0037375999999999998,0.0037583,0.0037714000000000003,0.0037845,0.0037976,0.0038106999999999998,0.0038238,0.003837,0.0038501,0.0038632,0.0038763,0.0038894,0.0039025,0.0039156,0.0039287,0.0039418000000000005,0.0039549,0.003968,0.0039811,0.0039943,0.0040059,0.0040164,0.0040269,0.0040374,0.0040479,0.0040584,0.0040689,0.0040794,0.0040899000000000005,0.0041004,0.0041109,0.0041214,0.0041319,0.004142399999999999,0.004152899999999999,0.004163399999999999,0.0041738999999999995,0.0041844,0.0041949,0.0042054,0.0042159,0.0042264,0.004237,0.0042475,0.0042617,0.004277100000000001,0.0042924,0.0043078000000000005,0.0043232,0.004338600000000001,0.004354,0.0043694,0.0043848,0.0044002,0.0044156,0.004431,0.0044464,0.0044618,0.0044772,0.0044926,0.0045147,0.0045431000000000004,0.0045716,0.0046,0.0046285,0.004656899999999999,0.0046853,0.0047138,0.0047422,0.0047923,0.0048506,0.0049089,0.0049672,0.0050546,0.0051795,0.0053812,0.00607
any,0.5,uni,2:1,300,60,0,0,0,0,get,0.0018969000000000002,0.0020024,0.0020103,0.0020182,0.0020262,0.0020341,0.002042,0.00205,0.0020579,0.0020658,0.0020738,0.0020816999999999997,0.0020896,0.0020976,0.0021055,0.0021134,0.0021214000000000003,0.0021293,0.0021371999999999997,0.0021452,0.0021531,0.002161,0.0021689,0.0021769000000000003,0.0021848,0.0021926999999999997,0.0022007,0.0022086,0.0022165,0.0022245,0.0022324000000000003,0.0022403,0.0022483000000000004,0.0022535999999999997,0.0022581999999999997,0.0022628,0.0022674,0.002272,0.0022765999999999997,0.0022811999999999997,0.0022858,0.0022904,0.002295,0.0022995999999999997,0.0023041999999999997,0.0023088,0.0023134,0.0023179,0.0023225,0.0023271,0.0023317,0.0023363000000000004,0.0023409,0.0023455,0.0023501,0.0023547,0.0023593000000000004,0.0023639,0.0023685,0.0023731,0.0023777,0.0023823000000000004,0.0023869,0.0023915,0.0023961,0.0024007,0.0024053,0.0024099,0.0024145,0.0024191,0.0024237,0.0024283,0.0024329,0.0024375,0.0024421,0.0024465999999999997,0.0024511999999999997,0.0024558,0.0024604,0.002465,0.0024695999999999997,0.0024741999999999998,0.0024788,0.0024834,0.002488,0.0024925999999999998,0.0024971999999999998,0.0025119,0.0025423000000000004,0.0025727,0.002603,0.0026334,0.0026638,0.0026942,0.0027245,0.0027659,0.0028645999999999997,0.0029631999999999996,0.0031586,0.006138
any,0.5,uni,2:1,300,60,0,0,0,0,upd,0.0025775,0.002669,0.0027584000000000003,0.0028320999999999997,0.0029058,0.0029795,0.0030137,0.0030328,0.0030518000000000003,0.0030708000000000003,0.0030899,0.0031089,0.0031279000000000003,0.003147,0.003166,0.003185,0.0032041,0.0032231,0.0032421,0.003257,0.0032688,0.0032806999999999997,0.0032925,0.0033044000000000003,0.0033163000000000003,0.0033281,0.00334,0.0033518000000000003,0.0033637,0.0033755,0.0033874,0.0033993,0.0034111,0.003423,0.0034348,0.0034467,0.0034586,0.0034704000000000002,0.0034823000000000002,0.0034941,0.0035194000000000002,0.0035577,0.003596,0.0036344000000000003,0.0036726999999999997,0.003711,0.0037493,0.0038710999999999997,0.0039945,0.0042409,0.3244037,0.3749975,0.4014871,0.41896409999999995,0.4330768,0.4445275,0.4563003,0.4661462,0.476037,0.4849917,0.494477,0.5033240999999999,0.5120711,0.5204763,0.528942,0.5363781999999999,0.5437634,0.5518510999999999,0.5599907,0.568425,0.5768945999999999,0.5860244,0.5948623000000001,0.6039255,0.6131683,0.6236514000000001,0.6335573000000001,0.6447058,0.6569835,0.6696542,0.6833294,0.6973832,0.7147295,0.73503,0.7551905999999999,0.7816483000000001,0.8111888,0.8488533,0.8907425,0.9449188000000001,1.0122858000000001,1.0803467,1.1779075,1.286155,1.4178343999999998,1.58027,1.7797342,2.0811925,2.5758175,3.9859818
ev1,0.5,uni,2:1,0,60,0,0,0,0,get,0.002018,0.0020493,0.0020805999999999997,0.0021118,0.0021430999999999998,0.0021743,0.0022056,0.0022368,0.0022546999999999997,0.0022627,0.0022708000000000003,0.0022789,0.002287,0.002295,0.0023030999999999998,0.0023112,0.0023192,0.0023273,0.0023354,0.0023435,0.0023515,0.0023596,0.0023677,0.0023756999999999997,0.0023838,0.0023919,0.0024,0.002408,0.0024161,0.0024241999999999996,0.0024322,0.0024403000000000003,0.0024484,0.0024565,0.0024645,0.0024725999999999997,0.0024806999999999997,0.0024887,0.0024968,0.0025041,0.0025107,0.0025174,0.0025241,0.0025308,0.0025375,0.0025442,0.0025509,0.0025575999999999997,0.0025643000000000003,0.002571,0.0025776999999999996,0.0025844,0.0025911,0.0025976999999999997,0.0026044,0.0026111,0.0026178,0.0026245,0.0026311999999999998,0.0026379,0.0026446,0.0026513,0.002658,0.0026647,0.0026714,0.0026781,0.0026848,0.0026914,0.0026980999999999997,0.0027048000000000003,0.0027115,0.0027181999999999996,0.0027249,0.0027316,0.0027383000000000004,0.002745,0.0027541999999999996,0.0027708000000000003,0.0027874,0.002804,0.0028206,0.0028372,0.0028539,0.0028705,0.0028871,0.0029037,0.0029203000000000002,0.0029369,0.0029535,0.0029701,0.0029866999999999997,0.00301,0.0030595,0.0031089,0.0031584,0.0032079,0.0032681999999999998,0.0033906,0.0035415,0.0049277
ev1,0.5,uni,2:1,0,60,0,0,0,0,upd,0.0023791,0.0025022,0.0025309,0.0025596,0.0025883,0.002617,0.0026458000000000002,0.0026745,0.0027032,0.0027319,0.0027664,0.0028106,0.0028548000000000002,0.002899,0.0029432,0.0029874000000000003,0.003036,0.0030863,0.0031366,0.0031869,0.0032372,0.0032604,0.0032743000000000004,0.0032882,0.0033021,0.0033160999999999998,0.00333,0.0033439,0.0033578,0.0033718000000000003,0.0033856999999999997,0.0033996,0.0034135,0.0034275,0.0034414000000000003,0.0034553,0.0034692,0.0034831999999999997,0.0034971,0.0035072,0.0035163,0.0035254,0.0035345,0.0035436,0.0035526999999999998,0.0035618000000000004,0.003571,0.0035801,0.0035892,0.0035983,0.0036074,0.0036165,0.0036256,0.0036347,0.0036438,0.0036529,0.003662,0.0036711,0.0036802,0.0036894000000000002,0.0036985,0.0037075999999999997,0.0037167,0.0037258,0.0037349,0.003744,0.0037549000000000003,0.0037693,0.0037836999999999997,0.0037981,0.0038125,0.0038269000000000003,0.0038413,0.0038556999999999997,0.0038701,0.0038845,0.0038989000000000003,0.0039133,0.0039277,0.0039421,0.0039565,0.0039709,0.0039853,0.0039997,0.004028,0.0040567,0.0040853,0.004113899999999999,0.004142600000000001,0.0041712,0.0041998999999999995,0.0042285,0.0042647,0.0043237,0.0043827,0.0044416,0.0045014,0.0046425,0.004829399999999999,0.0054608
ev1,0.5,uni,2:1,0,0,0,0,0,0,get,0.0020138,0.0020421,0.0020704,0.0020987,0.0021269,0.0021552,0.0021835,0.0022118000000000003,0.0022401,0.0022551,0.002263,0.0022709,0.0022788,0.0022867,0.0022946,0.0023025,0.0023104,0.0023183,0.0023261999999999996,0.0023341,0.002342,0.0023499000000000003,0.0023578,0.0023656999999999997,0.0023736,0.0023815,0.0023894000000000003,0.0023973,0.0024051999999999997,0.002413,0.0024209,0.0024288,0.0024367,0.0024446,0.0024525,0.0024604,0.0024683,0.0024762,0.0024841,0.002492,0.0024999,0.0025066999999999997,0.0025135,0.0025203,0.0025271,0.0025339,0.0025407,0.0025474,0.0025542,0.002561,0.0025678000000000003,0.0025746,0.0025814,0.0025881999999999997,0.002595,0.0026018,0.0026086,0.0026154,0.0026221,0.0026289,0.0026357,0.0026425,0.0026493000000000003,0.0026560999999999998,0.0026629,0.0026696999999999997,0.0026765,0.0026833,0.00269,0.0026968,0.0027036,0.0027104,0.0027172,0.002724,0.0027308000000000002,0.0027375999999999998,0.0027444,0.002753,0.0027706999999999996,0.0027884,0.0028062,0.0028239000000000003,0.0028416,0.0028593000000000004,0.002877,0.0028946999999999996,0.0029124,0.0029300999999999997,0.0029478,0.0029655,0.0029831999999999997,0.0030026999999999996,0.003054,0.0031053,0.0031566999999999997,0.003208,0.0032718,0.0033921,0.0035393,0.0051059
ev1,0.5,uni,2:1,0,0,0,0,0,0,upd,0.0023686,0.0024888,0.0025254,0.0025534,0.0025815,0.0026095,0.0026375,0.0026655,0.0026936,0.0027216,0.0027496,0.002795,0.0028406,0.0028862,0.0029318,0.0029775,0.0030247,0.0030734,0.0031222,0.0031709,0.0032197,0.0032551999999999998,0.0032688,0.0032825,0.0032960999999999997,0.0033098000000000003,0.0033234000000000002,0.003337,0.0033507,0.0033643,0.003378,0.0033916,0.0034053,0.0034189,0.0034326,0.0034462,0.0034599,0.0034735,0.0034871999999999998,0.0035005,0.0035096,0.0035186999999999996,0.0035278,0.0035369,0.003546,0.0035551,0.0035642,0.0035733,0.0035824,0.0035915,0.0036006,0.0036097,0.0036188,0.0036279,0.0036369,0.003646,0.0036551,0.0036642,0.0036733,0.0036824,0.0036915,0.0037006,0.0037097,0.0037188,0.0037279,0.003737,0.0037461,0.0037584000000000003,0.0037732,0.0037879000000000003,0.0038027,0.0038175,0.0038322,0.003847,0.0038618000000000003,0.0038765,0.0038913000000000003,0.0039061,0.0039208,0.0039356,0.0039504,0.0039651,0.0039799,0.0039946999999999995,0.0040189,0.0040485,0.0040781,0.0041077,0.0041373,0.004167,0.0041966,0.004226199999999999,0.0042617,0.0043216,0.0043814,0.0044413000000000005,0.0045027,0.0046395,0.0048206,0.005463399999999999
ev2,0.5,uni,2:1,300,60,0,0,0,0,get,0.0018642,0.0019783,0.0020057,0.0020128,0.0020198,0.0020269,0.002034,0.002041,0.0020480999999999997,0.0020551,0.0020621999999999997,0.0020693,0.0020763,0.0020834,0.0020904,0.0020975,0.0021045,0.0021116,0.0021187,0.0021257,0.0021328000000000002,0.0021398000000000003,0.0021469,0.002154,0.002161,0.0021681,0.0021751,0.0021822,0.0021893000000000004,0.0021963,0.0022034,0.0022104,0.0022175,0.0022245,0.0022316,0.0022386999999999997,0.0022456999999999998,0.002252,0.002257,0.002262,0.0022670999999999998,0.0022721,0.0022771,0.0022821,0.0022871999999999997,0.0022922,0.0022971999999999997,0.0023022,0.0023071999999999997,0.0023123,0.0023173,0.0023223000000000002,0.0023273,0.0023324,0.0023374,0.0023424,0.0023474,0.0023525,0.0023575,0.0023625,0.0023675,0.0023726,0.0023776,0.0023826,0.0023875999999999997,0.0023926999999999998,0.0023977,0.0024027,0.0024077,0.0024127,0.0024178000000000003,0.0024228,0.0024278000000000004,0.0024328,0.0024379000000000002,0.0024429,0.0024479000000000002,0.0024529,0.002458,0.002463,0.002468,0.002473,0.0024781,0.0024831,0.0024881,0.0024931,0.0024982,0.0025191,0.0025494000000000003,0.0025796,0.0026099,0.0026401,0.0026704000000000003,0.0027006,0.0027309,0.0027839,0.0028761,0.0029684,0.003163,0.0041233
ev2,0.5,uni,2:1,300,60,0,0,0,0,upd,0.0025513000000000003,0.0026111999999999997,0.0026711,0.002731,0.0027803000000000003,0.0028247,0.0028691999999999997,0.0029135999999999997,0.002958,0.0030026999999999996,0.0030524000000000003,0.0031021,0.0031518,0.0032015999999999998,0.0032504,0.0032652,0.0032800999999999998,0.0032949,0.0033098000000000003,0.0033246,0.0033395,0.0033543,0.0033691999999999997,0.003384,0.0033988,0.0034137,0.0034285,0.0034434,0.0034582,0.0034731,0.0034879,0.0035044,0.0035277,0.003551,0.0035743000000000003,0.0035976,0.0036209000000000002,0.0036442,0.0036675,0.0036908,0.0037140999999999997,0.0037374,0.0037803000000000003,0.0038463,0.0039123000000000005,0.0039781999999999994,0.0040891,0.0042219,0.0044673000000000004,0.2444375,0.3127238,0.339354,0.3596033,0.3724072,0.38510540000000004,0.39658,0.4071177,0.4163955,0.4255198,0.4344818,0.44319220000000004,0.4510309,0.4587561,0.466626,0.4741635,0.48238440000000005,0.489816,0.4974683,0.5053002,0.5140882999999999,0.522228,0.5305424,0.5396745,0.5483358,0.5579554,0.5675926,0.5780041,0.588795,0.5993876,0.6114778000000001,0.624852,0.6387431,0.6551268,0.6725843,0.6936325,0.7141616999999999,0.7403196999999999,0.769595,0.8051012,0.8430061999999999,0.8945244,0.9522233,1.0116213,1.0802717,1.1610458000000001,1.25482,1.3863442,1.567355,1.8346775,2.8225428
ev1,0.9,uni,2:1,100,60,0,0,0,0,get,0.002025,0.0020623,0.0020997,0.002137,0.0021743,0.0022115999999999998,0.002249,0.0022594,0.0022692,0.0022789,0.0022886,0.0022983,0.002308,0.0023177,0.0023275,0.0023371999999999998,0.0023469000000000003,0.0023566,0.0023663,0.0023761,0.0023858,0.0023955,0.0024051999999999997,0.0024149,0.0024246,0.0024344,0.0024441,0.0024538000000000003,0.0024635,0.0024731999999999996,0.0024829,0.0024926999999999996,0.0025016,0.0025083,0.002515,0.0025215999999999997,0.0025283000000000003,0.002535,0.0025415999999999998,0.0025483000000000003,0.0025549,0.0025616,0.0025683000000000004,0.0025749,0.0025816,0.0025883,0.0025949000000000002,0.0026016,0.0026083,0.0026149000000000003,0.0026216,0.0026283,0.0026349,0.0026416,0.0026482,0.0026549,0.0026616,0.0026682,0.0026749,0.0026815999999999997,0.0026882,0.0026949,0.0027015999999999997,0.0027082,0.0027149,0.0027216,0.0027281999999999996,0.0027349,0.0027415,0.0027481999999999997,0.0027599,0.0027734,0.0027868000000000003,0.0028003000000000004,0.0028138,0.0028273,0.0028408,0.0028543,0.0028678,0.0028812,0.0028946999999999996,0.0029081999999999997,0.0029216999999999997,0.0029352,0.0029487,0.0029622,0.0029757,0.0029890999999999997,0.0030073,0.0030448000000000003,0.0030823,0.0031198000000000003,0.0031573,0.0031948000000000002,0.0032323,0.0032948,0.0033797,0.0034645,0.0036585999999999997,0.0164982
ev1,0.9,uni,2:1,100,60,0,0,0,0,upd,0.0023621,0.0024774000000000003,0.0025244,0.0025547,0.002585,0.0026153,0.0026456,0.0026759,0.0027061999999999998,0.0027365,0.0027739,0.0028171999999999997,0.0028604,0.0029037,0.002947,0.0029901999999999997,0.0030461999999999998,0.003106,0.0031657,0.0032254000000000002,0.00326,0.003277,0.0032941,0.0033111,0.0033281,0.0033452,0.0033621999999999997,0.0033791999999999997,0.0033962,0.0034133,0.0034303000000000003,0.0034473000000000004,0.0034643,0.0034814,0.0034984,0.0035085999999999997,0.003518,0.0035275,0.0035369,0.0035464,0.0035558,0.0035653,0.0035746999999999997,0.0035841999999999996,0.0035935999999999997,0.0036030999999999997,0.0036125,0.003622,0.0036314,0.0036409000000000003,0.0036504000000000003,0.0036598000000000004,0.0036693000000000003,0.0036787,0.0036882,0.0036976,0.0037071,0.0037165,0.003726,0.0037354000000000003,0.0037449000000000002,0.003756,0.003769,0.003782,0.003795,0.003808,0.003821,0.0038341,0.0038471,0.0038601,0.0038731,0.0038861,0.0038991,0.0039121,0.0039252,0.0039382,0.0039512,0.0039642,0.0039772,0.0039902,0.0040062,0.0040309000000000005,0.0040555999999999995,0.0040803,0.004105,0.0041297,0.0041545,0.0041792,0.0042039,0.004228600000000001,0.0042565,0.0043048999999999995,0.0043533,0.0044017,0.0044502,0.0044986,0.0046035,0.0047101,0.0049158000000000006,0.005656
ev2,0.5,uni,2:1,0,0,0,0,0,0,get,0.0020150999999999997,0.002045,0.0020749,0.0021048,0.0021348,0.0021647,0.0021946,0.0022245,0.0022511999999999996,0.0022593,0.0022675,0.0022756,0.0022836999999999996,0.0022918,0.0022999,0.0023081,0.0023162,0.0023243,0.0023324,0.0023405,0.0023487,0.0023568,0.0023649,0.002373,0.0023812,0.0023893,0.0023974,0.0024055,0.0024136,0.0024218,0.0024299,0.002438,0.0024461,0.0024541999999999997,0.0024624,0.0024705,0.0024786,0.0024866999999999997,0.0024948,0.0025024,0.0025091,0.0025156999999999996,0.0025224,0.002529,0.0025356,0.0025423000000000004,0.0025489,0.0025556,0.0025621999999999997,0.0025689000000000003,0.0025755,0.0025821999999999998,0.0025888,0.0025954,0.0026021,0.0026087,0.0026154,0.002622,0.0026287,0.0026353,0.0026419,0.0026486,0.0026552,0.0026619,0.0026685,0.0026752,0.0026818000000000002,0.0026885,0.0026950999999999998,0.0027017,0.0027084,0.002715,0.0027216999999999996,0.0027283000000000003,0.002735,0.0027416,0.0027481999999999997,0.0027626,0.0027797,0.0027969,0.002814,0.0028311,0.0028482,0.0028654,0.0028825,0.0028996,0.0029167,0.0029339,0.002951,0.0029681,0.0029852,0.003007,0.0030577,0.0031083,0.003159,0.0032097,0.0032748,0.0033959000000000003,0.0035521999999999997,0.0047181
ev2,0.5,uni,2:1,0,0,0,0,0,0,upd,0.002789,0.0028505,0.002912,0.0029735,0.0030185999999999998,0.0030513000000000003,0.0030839,0.0031165999999999998,0.0031493000000000003,0.0031819,0.0032145999999999997,0.0032473000000000003,0.0032946,0.0033431999999999997,0.0033918000000000004,0.0034404,0.003489,0.0035228,0.0035521999999999997,0.0035816999999999997,0.0036111,0.0036405,0.00367,0.0036994000000000003,0.0037288,0.0037535,0.0037659,0.0037782,0.0037906,0.003803,0.0038154,0.0038278,0.0038401,0.0038525,0.0038649,0.0038773,0.0038897,0.003902,0.0039144,0.0039268,0.0039391999999999995,0.0039515999999999996,0.003964,0.0039763,0.0039886999999999995,0.004001,0.0040117,0.0040224,0.0040330999999999995,0.0040439000000000004,0.0040546,0.0040653,0.0040761,0.0040868,0.0040975,0.0041083000000000005,0.004119,0.0041297,0.0041405,0.0041512,0.0041619,0.0041726,0.0041833999999999994,0.0041941,0.0042048,0.004215600000000001,0.0042263000000000005,0.004237,0.0042478,0.004263,0.0042793,0.0042956999999999995,0.0043121,0.0043284,0.0043448,0.0043612,0.0043775,0.0043939,0.0044103,0.0044266,0.004443,0.0044594,0.0044757,0.004492100000000001,0.0045157,0.0045461,0.0045765,0.0046069,0.0046373000000000004,0.0046676999999999995,0.0046982,0.0047286,0.0047683000000000005,0.0048303,0.0048923000000000005,0.004954399999999999,0.0050355,0.0051699,0.0053726,0.005999600000000001
ev2,0.5,uni,2:1,300,0,0,0,0,0,get,0.0018733,0.0019972,0.0020075,0.0020152,0.002023,0.0020307,0.0020384,0.0020461,0.0020538,0.0020615,0.0020691999999999998,0.0020769,0.0020846,0.0020923,0.0021000999999999997,0.0021078000000000004,0.0021155,0.0021232,0.0021309000000000002,0.0021386,0.0021463000000000003,0.002154,0.0021617,0.0021694,0.0021772,0.0021849,0.0021926,0.0022003,0.002208,0.0022156999999999997,0.0022234,0.0022310999999999998,0.0022388,0.0022465,0.0022528,0.002258,0.0022631,0.0022683,0.0022734,0.0022785,0.0022836999999999996,0.0022888,0.002294,0.0022991,0.0023041999999999997,0.0023094,0.0023145,0.0023196999999999996,0.0023248,0.0023299,0.0023351,0.0023401999999999997,0.0023454,0.0023505,0.0023556,0.0023608,0.0023659,0.0023711,0.0023761999999999998,0.0023813000000000003,0.0023865,0.0023916,0.0023968,0.0024019,0.0024071,0.0024121999999999998,0.0024173000000000003,0.0024225,0.0024276,0.0024328,0.0024379000000000002,0.002443,0.0024481999999999998,0.0024533000000000003,0.0024585,0.0024636,0.0024687,0.0024739000000000002,0.002479,0.0024841999999999998,0.0024893000000000003,0.0024944,0.0024996,0.0025218000000000003,0.0025454,0.0025691,0.0025928,0.0026165,0.0026401999999999997,0.0026639000000000003,0.0026876,0.0027113000000000003,0.0027349,0.0027732,0.0028368,0.0029004,0.002964,0.0030766,0.003257,0.004646
ev2,0.5,uni,2:1,300,0,0,0,0,0,upd,0.0025726,0.0026525,0.0027324000000000003,0.0027853,0.0028306,0.0028758,0.0029211,0.0029664,0.003014,0.0030681999999999997,0.0031224,0.0031765,0.0032307,0.0032615,0.0032793,0.0032971,0.0033149,0.0033326999999999996,0.0033505,0.0033683000000000003,0.003386,0.0034038000000000002,0.0034216,0.0034394,0.0034571999999999997,0.003475,0.0034928000000000003,0.0035123000000000003,0.003533,0.0035536,0.0035742,0.0035949000000000003,0.0036155,0.0036360999999999997,0.0036568,0.0036774,0.003698,0.0037186999999999997,0.0037393,0.0037730999999999997,0.003821,0.003869,0.003917,0.0039649,0.0040235,0.0041111,0.0041987,0.0043238,0.0045036,0.005175,0.30263959999999995,0.302779,0.3028619,0.3029447,0.3030346,0.30313890000000004,0.3032431,0.3032687,0.3032887,0.3033088,0.3033288,0.3033488,0.3033688,0.3033889,0.30340890000000004,0.3034289,0.303449,0.303469,0.303489,0.3035071,0.3035228,0.3035386,0.3035543,0.30357,0.30358579999999996,0.3036015,0.30361720000000003,0.303633,0.3036487,0.3036644,0.3036802,0.3036959,0.30371159999999997,0.30372740000000004,0.3037431,0.3037692,0.3038033,0.30383740000000004,0.3038715,0.3039056,0.30393970000000003,0.30397379999999996,0.3040159,0.30408490000000005,0.304154,0.304223,0.3043417,0.3044924,0.3048655,0.6369865
lat,0.5,uni,2:1,100,0,0,0,0,0,get,0.0020036,0.0020215999999999997,0.0020396,0.0020575999999999997,0.0020755,0.0020935,0.0021115,0.0021295,0.0021475,0.0021655,0.0021835,0.0022014,0.0022194000000000003,0.0022374,0.002253,0.002263,0.002273,0.002283,0.002293,0.002303,0.002313,0.002323,0.002333,0.002343,0.002353,0.002363,0.002373,0.002383,0.002393,0.002403,0.002413,0.002423,0.002433,0.0024429,0.0024529,0.0024629,0.0024729,0.0024829,0.0024929,0.0025112,0.0025493,0.0025875,0.0026256,0.0026638,0.0027019,0.0027401,0.0028247,0.0029256,0.0030714,0.0037399,0.1020303,0.1020678,0.1021054,0.1021429,0.10218039999999999,0.1022179,0.1022513,0.1022605,0.10226969999999999,0.10227889999999999,0.102288,0.10229719999999999,0.10230639999999999,0.1023156,0.10232480000000001,0.10233389999999999,0.1023431,0.10235230000000001,0.1023615,0.1023707,0.1023798,0.102389,0.1023982,0.1024074,0.1024165,0.1024257,0.1024349,0.10244410000000001,0.1024533,0.1024624,0.10247160000000001,0.1024808,0.10249,0.1024992,0.1025223,0.1025469,0.1025714,0.102596,0.1026206,0.1026451,0.1026697,0.1026943,0.1027188,0.1027434,0.10280689999999999,0.1028847,0.1029625,0.10309660000000001,0.1033347,0.105278
lat,0.5,uni,2:1,100,0,0,0,0,0,upd,0.0026054,0.0027213000000000003,0.0028084,0.0028859000000000003,0.0029635,0.0030135,0.0030389,0.0030643000000000003,0.0030897,0.0031152,0.0031406,0.003166,0.0031914,0.0032169,0.0032423,0.003259,0.0032719,0.0032848,0.0032978,0.0033106999999999998,0.0033236,0.0033365,0.0033494,0.0033624,0.0033753000000000003,0.0033881999999999996,0.0034010999999999998,0.003414,0.003427,0.0034399,0.0034528000000000002,0.0034657,0.0034786,0.0034916,0.0035098,0.0035380999999999998,0.0035665,0.0035948,0.0036230999999999998,0.0036515,0.0036798,0.0037081999999999996,0.0037365,0.0037874000000000002,0.0038589,0.0039305,0.004004,0.004148300000000001,0.0043469,0.0056,0.1030339,0.1030795,0.10312510000000001,0.10317069999999999,0.1032163,0.1032534,0.1032667,0.1032799,0.10329310000000001,0.1033063,0.10331960000000001,0.1033328,0.103346,0.1033592,0.10337239999999999,0.1033857,0.10339889999999999,0.1034121,0.1034253,0.1034386,0.1034518,0.103465,0.10347819999999999,0.1034914,0.1035068,0.10352610000000001,0.1035454,0.1035647,0.103584,0.10360330000000001,0.10362260000000001,0.1036418,0.1036611,0.10368039999999999,0.10369969999999999,0.103719,0.1037383,0.1037686,0.10381589999999999,0.1038633,0.1039106,0.10395789999999999,0.1040103,0.104103,0.1041956,0.10432430000000001,0.1045087,0.1048968,0.1055913,0.1219793
